city,latitude,longitude,date,NO2,SO2,CO,O3,AOD,temperature,humidity,wind_speed,rainfall,pressure,PM2.5,PM10
Thanjavur,10.787,79.1378,2024-08-12,19.672,3.752,0.2013,39.327,0.1993,36.61,51.28,15.26,0.0,1011.77,10.24,18.29
Thanjavur,10.787,79.1378,2024-08-13,20.101,1.218,0.3565,34.737,0.02,29.42,48.49,12.53,0.0,1007.13,7.3,14.94
Thanjavur,10.787,79.1378,2024-08-14,17.017,4.195,0.0739,28.585,0.0559,30.2,71.74,10.67,0.0,1015.43,9.9,16.94
Thanjavur,10.787,79.1378,2024-08-15,21.305,1.275,0.1975,45.304,0.231,29.02,56.43,10.32,0.0,1012.12,14.37,26.97
Thanjavur,10.787,79.1378,2024-08-16,9.305,5.718,0.2466,40.758,0.2269,28.71,67.74,14.2,0.86,1013.18,7.24,11.42
Thanjavur,10.787,79.1378,2024-08-17,6.943,1.637,0.3037,39.086,0.0262,32.63,56.19,13.14,0.0,1013.06,4.0,6.43
Thanjavur,10.787,79.1378,2024-08-18,13.959,1.031,0.1521,35.204,0.1912,37.35,64.15,15.31,0.0,1014.81,6.49,11.49
Thanjavur,10.787,79.1378,2024-08-19,13.577,9.519,0.266,55.76,0.2045,31.28,51.45,13.2,0.0,1009.29,13.26,26.53
Thanjavur,10.787,79.1378,2024-08-20,12.362,3.884,0.1308,30.322,0.1264,34.22,62.07,14.93,0.0,1007.1,5.27,9.71
Thanjavur,10.787,79.1378,2024-08-21,8.728,5.297,0.2085,34.447,0.2627,35.35,54.74,15.96,0.0,1015.69,7.31,11.98
Thanjavur,10.787,79.1378,2024-08-22,15.542,1.619,0.2578,45.3,0.1217,32.58,56.59,17.35,0.0,1016.56,5.65,11.36
Thanjavur,10.787,79.1378,2024-08-23,20.167,5.102,0.4211,35.92,0.2326,34.57,54.84,15.21,0.0,1013.84,11.96,23.07
Thanjavur,10.787,79.1378,2024-08-24,18.779,4.253,0.1811,36.58,0.249,28.05,49.76,19.43,0.0,1011.83,5.86,8.8
Thanjavur,10.787,79.1378,2024-08-25,17.699,2.961,0.05,36.266,0.1072,32.62,59.57,14.02,0.0,1005.87,7.76,14.09
Thanjavur,10.787,79.1378,2024-08-26,5.92,2.138,0.2211,19.976,0.1854,33.29,54.77,9.89,0.0,1008.61,6.69,10.83
Thanjavur,10.787,79.1378,2024-08-27,23.052,2.921,0.3264,43.879,0.1807,30.41,52.09,18.08,0.0,1011.54,7.66,15.21
Thoothukudi,8.7642,78.1348,2024-01-01,32.441,11.77,0.6529,22.471,0.3682,25.05,62.66,9.31,1.85,1004.38,50.49,105.81
Thoothukudi,8.7642,78.1348,2024-01-02,32.253,13.471,0.5224,30.591,0.4991,24.64,70.09,5.36,0.0,1014.97,78.51,123.51
Thoothukudi,8.7642,78.1348,2024-01-03,32.76,13.835,0.4802,14.955,0.2254,23.81,76.35,10.59,0.0,1008.84,44.23,66.72
Thoothukudi,8.7642,78.1348,2024-01-04,34.677,9.26,0.4441,29.977,0.4469,26.69,54.84,7.69,0.0,1004.09,59.44,121.02
Thoothukudi,8.7642,78.1348,2024-01-05,39.2,7.363,0.4895,24.177,0.2904,25.91,52.59,0.5,0.0,1007.8,66.4,108.24
Thoothukudi,8.7642,78.1348,2024-01-06,39.476,10.436,0.5033,20.082,0.3504,24.53,66.46,6.0,3.64,1010.03,61.85,115.6
Thoothukudi,8.7642,78.1348,2024-01-07,39.074,14.405,0.6351,29.191,0.535,20.15,66.25,8.2,0.0,1006.56,78.2,145.17
Thoothukudi,8.7642,78.1348,2024-01-08,40.893,14.054,0.6323,31.601,0.5153,24.78,63.08,1.24,0.0,1007.8,102.21,201.27
Thoothukudi,8.7642,78.1348,2024-01-09,41.869,15.594,0.3992,28.933,0.4795,23.89,74.05,3.92,0.0,1014.19,98.57,170.48
Thoothukudi,8.7642,78.1348,2024-01-10,39.194,8.526,0.6158,29.517,0.558,27.8,60.65,4.74,0.0,1009.74,81.9,154.89
Thoothukudi,8.7642,78.1348,2024-01-11,46.181,10.193,0.5925,28.908,0.5069,28.19,66.24,3.95,0.0,1009.31,93.77,172.9
Thoothukudi,8.7642,78.1348,2024-01-12,27.607,7.908,0.4111,26.609,0.4494,20.87,57.24,3.93,0.62,1008.4,56.24,95.19
Thoothukudi,8.7642,78.1348,2024-01-13,47.391,16.051,0.6288,32.172,0.5905,23.59,69.17,9.15,0.0,1015.63,95.42,182.83
Thoothukudi,8.7642,78.1348,2024-01-14,28.939,17.645,0.5516,27.34,0.5292,25.72,68.79,11.38,0.0,1009.85,63.82,111.65
Thoothukudi,8.7642,78.1348,2024-01-15,51.485,15.042,0.4651,31.229,0.3889,26.13,66.78,3.36,0.0,1008.56,106.56,201.09
Thoothukudi,8.7642,78.1348,2024-01-16,46.867,11.382,0.5247,30.782,0.3981,24.27,49.52,5.07,1.9,1008.16,77.23,136.61
Thoothukudi,8.7642,78.1348,2024-01-17,55.72,15.307,0.6752,28.465,0.6079,27.56,66.19,12.02,2.54,1007.09,73.73,135.3
Thoothukudi,8.7642,78.1348,2024-01-18,24.539,6.741,0.3729,15.994,0.2664,27.89,80.97,14.06,0.0,1008.78,17.97,30.27
Thoothukudi,8.7642,78.1348,2024-01-19,51.14,18.645,0.6265,26.064,0.528,25.36,73.35,9.84,0.0,1014.14,95.15,195.0
Thoothukudi,8.7642,78.1348,2024-01-20,31.721,14.052,0.5992,29.331,0.469,27.29,63.62,10.24,0.16,1012.42,61.81,95.3
Thoothukudi,8.7642,78.1348,2024-01-21,55.697,14.731,0.7388,28.494,0.5171,27.43,56.79,8.34,0.0,1008.93,103.91,171.48
Thoothukudi,8.7642,78.1348,2024-01-22,38.593,11.551,0.4776,25.385,0.3279,26.02,84.38,4.42,7.3,1015.28,60.85,121.19
Thoothukudi,8.7642,78.1348,2024-01-23,34.464,9.98,0.5757,31.477,0.5981,25.2,65.88,5.5,2.68,1014.38,72.51,140.79
Thoothukudi,8.7642,78.1348,2024-01-24,39.598,11.019,0.6966,38.072,0.4272,25.91,57.12,8.77,0.0,1017.23,68.11,124.49
Thoothukudi,8.7642,78.1348,2024-01-25,30.621,14.66,0.529,19.198,0.5377,24.82,60.06,8.94,0.39,1007.09,60.81,101.92
Thoothukudi,8.7642,78.1348,2024-01-26,44.177,12.313,0.6344,24.858,0.477,28.8,64.34,4.51,0.0,1010.56,97.06,157.12
Thoothukudi,8.7642,78.1348,2024-01-27,25.395,12.961,0.5081,31.494,0.4323,28.23,78.85,7.12,0.0,1011.0,57.7,98.88
Thoothukudi,8.7642,78.1348,2024-01-28,32.947,13.578,0.3591,22.524,0.4868,25.33,63.74,6.42,0.0,1004.97,71.24,146.94
Thoothukudi,8.7642,78.1348,2024-01-29,41.162,12.794,0.5623,27.781,0.5182,26.33,58.74,8.9,0.0,1012.5,75.79,139.58
Thoothukudi,8.7642,78.1348,2024-01-30,44.196,15.183,0.5874,21.089,0.4233,29.59,57.81,6.49,0.07,1009.97,80.67,156.99
Thoothukudi,8.7642,78.1348,2024-01-31,34.13,13.016,0.5376,22.96,0.4378,26.26,71.59,5.81,4.54,1009.03,58.18,121.47
Thoothukudi,8.7642,78.1348,2024-02-01,45.334,11.901,0.6113,36.821,0.3597,27.45,76.73,7.25,0.0,1014.71,74.67,155.91
Thoothukudi,8.7642,78.1348,2024-02-02,50.618,14.913,0.7771,38.614,0.3198,26.58,67.08,8.49,1.23,1010.42,86.85,179.65
Thoothukudi,8.7642,78.1348,2024-02-03,42.678,9.367,0.6089,21.846,0.4267,24.98,78.97,4.58,0.0,1015.14,82.33,150.92
Thoothukudi,8.7642,78.1348,2024-02-04,38.381,9.524,0.4773,24.688,0.3516,26.87,78.11,7.33,0.0,1007.88,57.07,107.55
Thoothukudi,8.7642,78.1348,2024-02-05,34.724,10.919,0.36,22.918,0.5242,24.99,63.02,10.09,0.0,1014.45,60.5,97.42
Thoothukudi,8.7642,78.1348,2024-02-06,32.597,7.661,0.5037,22.291,0.3401,26.51,69.09,5.48,0.12,1012.2,52.88,94.39
Thoothukudi,8.7642,78.1348,2024-02-07,25.808,12.169,0.4351,21.094,0.32,26.66,67.51,8.88,0.0,1011.3,37.26,59.44
Thoothukudi,8.7642,78.1348,2024-02-08,28.223,6.577,0.3693,12.923,0.2999,28.27,83.11,3.72,2.0,1013.93,37.09,63.94
Thoothukudi,8.7642,78.1348,2024-02-09,36.863,12.067,0.4994,21.376,0.3543,26.71,55.99,7.52,0.0,1015.46,54.94,82.79
Thoothukudi,8.7642,78.1348,2024-02-10,33.988,9.251,0.5241,28.373,0.455,23.3,77.14,9.22,0.4,1009.75,48.01,89.59
Thoothukudi,8.7642,78.1348,2024-02-11,40.701,12.752,0.6462,24.957,0.3575,27.08,70.28,7.28,0.0,1010.93,62.7,98.66
Thoothukudi,8.7642,78.1348,2024-02-12,28.321,9.818,0.288,25.023,0.2311,28.67,61.27,6.62,0.0,1012.56,40.0,75.58
Thoothukudi,8.7642,78.1348,2024-02-13,32.277,8.812,0.4053,21.984,0.2021,27.06,68.47,10.7,9.33,1013.18,24.57,45.79
Thoothukudi,8.7642,78.1348,2024-02-14,28.574,11.771,0.455,32.104,0.3696,23.98,59.19,10.17,0.0,1007.88,39.22,63.31
Thoothukudi,8.7642,78.1348,2024-02-15,39.828,11.519,0.695,35.548,0.5998,30.52,80.47,5.81,0.0,1012.98,92.45,170.86
Thoothukudi,8.7642,78.1348,2024-02-16,35.58,10.384,0.6132,21.941,0.4343,24.99,70.85,8.8,1.98,1011.81,55.21,84.21
Thoothukudi,8.7642,78.1348,2024-02-17,27.04,10.815,0.3457,26.962,0.3967,26.57,96.23,10.83,0.0,1008.15,35.49,73.11
Thoothukudi,8.7642,78.1348,2024-02-18,28.825,12.581,0.4281,22.569,0.3187,25.42,71.34,8.71,1.43,1003.23,42.78,88.8
Thoothukudi,8.7642,78.1348,2024-02-19,39.184,8.214,0.5306,25.131,0.4157,25.88,70.83,8.77,0.0,1015.83,57.05,95.38
Thoothukudi,8.7642,78.1348,2024-02-20,35.059,13.138,0.618,43.042,0.6486,24.22,70.17,8.28,1.74,1012.67,77.46,130.99
Thoothukudi,8.7642,78.1348,2024-02-21,23.188,13.48,0.3906,18.49,0.4298,32.08,60.43,5.41,0.0,1008.35,53.21,99.03
Thoothukudi,8.7642,78.1348,2024-02-22,38.13,8.997,0.471,15.555,0.3507,27.22,70.28,8.79,0.0,1007.98,46.44,73.81
Thoothukudi,8.7642,78.1348,2024-02-23,42.395,14.778,0.6658,35.392,0.3988,25.61,67.39,12.67,0.12,1012.52,56.56,111.46
Thoothukudi,8.7642,78.1348,2024-02-24,43.187,14.506,0.5099,29.895,0.5404,25.06,68.15,3.73,0.0,1009.11,96.27,174.18
Thoothukudi,8.7642,78.1348,2024-02-25,35.832,12.13,0.438,26.192,0.5529,26.66,55.41,10.93,4.25,1012.63,50.54,104.73
Thoothukudi,8.7642,78.1348,2024-02-26,45.636,9.395,0.6118,32.289,0.5706,32.27,80.48,9.02,1.26,1013.03,76.94,160.66
Thoothukudi,8.7642,78.1348,2024-02-27,39.687,13.739,0.6388,18.983,0.3615,25.5,88.83,9.53,0.0,1013.18,60.84,116.92
Thoothukudi,8.7642,78.1348,2024-02-28,27.004,10.073,0.3694,13.054,0.2572,24.89,68.51,5.07,0.0,1011.44,38.17,62.42
Thoothukudi,8.7642,78.1348,2024-02-29,32.857,10.087,0.4722,25.355,0.3952,29.97,77.84,8.74,3.08,1009.0,41.3,85.66
Thoothukudi,8.7642,78.1348,2024-03-01,24.015,12.758,0.4895,31.454,0.3111,28.21,77.81,8.0,0.0,1008.76,37.96,65.76
Thoothukudi,8.7642,78.1348,2024-03-02,32.811,8.29,0.3678,24.865,0.3508,30.35,70.28,6.6,0.46,1012.27,47.27,81.0
Thoothukudi,8.7642,78.1348,2024-03-03,39.627,14.098,0.5795,25.513,0.4986,33.83,75.21,5.61,0.0,1014.94,74.41,123.66
Thoothukudi,8.7642,78.1348,2024-03-04,29.312,5.033,0.4317,27.271,0.3885,24.97,58.93,6.51,0.0,1013.64,36.79,74.97
Thoothukudi,8.7642,78.1348,2024-03-05,44.213,14.14,0.7819,25.901,0.3903,25.22,77.38,7.69,0.0,1013.47,76.11,125.55
Thoothukudi,8.7642,78.1348,2024-03-06,32.781,10.609,0.34,23.524,0.4134,25.78,89.28,8.19,4.3,1009.12,44.42,86.7
Thoothukudi,8.7642,78.1348,2024-03-07,33.682,14.038,0.5182,33.155,0.4991,25.85,66.86,9.48,0.0,1011.07,66.64,114.35
Thoothukudi,8.7642,78.1348,2024-03-08,35.091,10.297,0.4218,27.957,0.3169,28.63,83.88,7.35,0.0,1009.39,57.22,105.85
Thoothukudi,8.7642,78.1348,2024-03-09,32.21,10.702,0.4569,33.049,0.3592,29.03,79.72,11.24,1.75,1013.81,35.27,70.73
Thoothukudi,8.7642,78.1348,2024-03-10,35.471,9.296,0.6815,18.719,0.5419,28.34,84.25,8.36,0.0,1013.81,62.63,131.45
Thoothukudi,8.7642,78.1348,2024-03-11,32.819,11.913,0.4968,30.939,0.4175,29.28,66.13,5.14,1.66,1011.21,63.74,97.48
Thoothukudi,8.7642,78.1348,2024-03-12,36.742,11.433,0.444,20.77,0.3683,31.49,85.25,8.18,0.0,1008.18,55.39,99.48
Thoothukudi,8.7642,78.1348,2024-03-13,27.687041841004184,8.97626359832636,0.6742,20.81,0.3982,27.38,79.15,8.81,0.0,1013.27,65.96,114.71
Thoothukudi,8.7642,78.1348,2024-03-14,37.214,13.177,0.5613,27.435,0.4351,33.12,78.62,6.62,0.16,1012.75,62.96,108.56
Thoothukudi,8.7642,78.1348,2024-03-15,43.48,13.725,0.6423,34.386,0.6339,30.18,64.08,6.83,0.0,1011.03,100.05,187.33
Thoothukudi,8.7642,78.1348,2024-03-16,39.63,13.312,0.4938,33.68,0.34,31.26,74.12,8.62,2.21,1011.1,53.51,103.98
Thoothukudi,8.7642,78.1348,2024-03-17,42.254,12.542,0.4369,17.276,0.3485,30.0,79.44,11.95,0.96,1007.72,42.94,74.13
Thoothukudi,8.7642,78.1348,2024-03-18,33.612,8.852,0.5759,29.334,0.2388,31.43,66.19,4.32,0.0,1008.54,54.98,91.14
Thoothukudi,8.7642,78.1348,2024-03-19,21.087,7.342,0.3299,24.171,0.2765,30.95,83.51,10.02,0.15,1001.78,23.87,40.55
Thoothukudi,8.7642,78.1348,2024-03-20,30.337,9.305,0.3964,16.225,0.2363,28.44,71.56,8.18,0.0,1010.67,36.57,56.45
Thoothukudi,8.7642,78.1348,2024-03-21,36.448,8.039,0.3879,18.99,0.2851,29.29,74.0,7.57,0.0,1010.15,41.75,65.92
Thoothukudi,8.7642,78.1348,2024-03-22,35.473,14.079,0.5774,36.79,0.5192,29.81,74.53,7.67,1.29,1008.71,73.39,145.19
Thoothukudi,8.7642,78.1348,2024-03-23,33.906,7.414,0.6975,26.194,0.4079,27.53,81.11,10.57,0.0,1006.33,43.92,81.12
Thoothukudi,8.7642,78.1348,2024-03-24,40.892,13.582,0.4713,20.737,0.3917,26.3,68.99,6.96,2.2,1008.18,65.08,120.27
Thoothukudi,8.7642,78.1348,2024-03-25,32.495,7.897,0.404,13.089,0.3353,24.49,77.43,9.53,0.0,1011.57,33.45,53.69
Thoothukudi,8.7642,78.1348,2024-03-26,32.599,12.19,0.4638,30.018,0.3682,30.11,79.54,7.94,0.0,1007.3,51.37,94.87
Thoothukudi,8.7642,78.1348,2024-03-27,34.821,10.528,0.5257,25.26,0.3386,32.4,70.71,11.2,4.83,1014.32,34.09,55.54
Thoothukudi,8.7642,78.1348,2024-03-28,30.445,13.178,0.4903,23.31,0.3215,28.77,63.68,7.82,0.0,1013.02,43.17,73.96
Thoothukudi,8.7642,78.1348,2024-03-29,26.906,7.022,0.4499,15.863,0.3521,32.35,72.4,7.35,0.0,1012.43,35.94,67.47
Thoothukudi,8.7642,78.1348,2024-03-30,26.872,9.54,0.3035,21.97,0.3812,28.93,70.19,8.98,2.03,1010.19,37.02,65.73
Thoothukudi,8.7642,78.1348,2024-03-31,42.015,11.218,0.6421,22.437,0.5119,32.23,73.79,12.02,0.22,1009.66,53.65,101.76
Thoothukudi,8.7642,78.1348,2024-04-01,31.379,6.262,0.3032,32.654,0.4073,26.27,73.98,7.43,2.0,1014.27,42.36,65.84
Thoothukudi,8.7642,78.1348,2024-04-02,32.727,8.324,0.4327,13.29,0.361,32.99,63.6,10.48,0.0,1009.17,37.53,76.89
Thoothukudi,8.7642,78.1348,2024-04-03,32.695,13.139,0.4821,22.3,0.3696,29.2,76.29,8.27,0.0,1008.97,49.35,102.94
Thoothukudi,8.7642,78.1348,2024-04-04,32.265,6.606,0.4516,17.751,0.4204,26.0,67.08,8.46,0.0,1015.63,47.84,75.35
Thoothukudi,8.7642,78.1348,2024-04-05,40.577,12.109,0.5506,32.821,0.275,31.16,81.77,7.03,0.1,1009.26,53.84,105.12
Thoothukudi,8.7642,78.1348,2024-04-06,17.095,10.316,0.3277,24.836,0.2683,29.47,71.77,7.37,0.86,1010.32,29.29,49.74
Thoothukudi,8.7642,78.1348,2024-04-07,30.017,9.943,0.436,20.43,0.4018,29.29,78.55,9.12,0.0,1012.13,39.7,66.04
Thoothukudi,8.7642,78.1348,2024-04-08,34.042,7.956,0.2782,19.642,0.4105,30.08,75.67,6.95,0.6,1011.2,46.4,92.96
Thoothukudi,8.7642,78.1348,2024-04-09,28.927,10.141,0.5682,22.365,0.3013,29.92,74.77,11.19,1.7,1011.13,31.69,65.81
Thoothukudi,8.7642,78.1348,2024-04-10,32.027,4.715,0.383,13.937,0.2506,31.91,64.69,6.13,3.19,1018.15,31.74,50.94
Thoothukudi,8.7642,78.1348,2024-04-11,25.946,8.468,0.4148,33.986,0.294,26.79,85.28,10.99,0.0,1007.51,29.51,55.7
Thoothukudi,8.7642,78.1348,2024-04-12,36.532,10.609,0.4397,27.024,0.3416,32.93,73.63,12.18,2.15,1011.94,31.85,63.99
Thoothukudi,8.7642,78.1348,2024-04-13,25.538,8.719,0.504,36.091,0.202,29.38,74.99,7.67,0.0,1008.53,33.19,61.2
Thoothukudi,8.7642,78.1348,2024-04-14,21.259,7.71,0.3539,20.731,0.3386,30.94,85.26,8.31,0.0,1011.17,23.91,39.78
Thoothukudi,8.7642,78.1348,2024-04-15,30.14,8.463,0.4435,27.482,0.2492,28.6,74.5,11.63,0.0,1016.59,26.91,50.2
Thoothukudi,8.7642,78.1348,2024-04-16,31.198,8.363,0.3199,19.768,0.196,28.95,89.96,7.57,0.84,1007.98,26.67,53.95
Thoothukudi,8.7642,78.1348,2024-04-17,23.055,5.964,0.3049,19.62,0.3044,29.81,80.22,6.12,0.0,1013.7,26.89,53.54
Thoothukudi,8.7642,78.1348,2024-04-18,20.638,8.113,0.4447,20.691,0.3557,28.26,71.77,10.06,0.0,1011.65,25.37,44.38
Thoothukudi,8.7642,78.1348,2024-04-19,31.351,9.156,0.3977,36.509,0.3088,27.55,64.04,11.9,0.0,1006.9,33.14,51.09
Thoothukudi,8.7642,78.1348,2024-04-20,27.078,5.306,0.3862,22.425,0.1707,31.76,77.65,10.76,0.62,1012.51,20.75,42.41
Thoothukudi,8.7642,78.1348,2024-04-21,22.311,5.704,0.2815,21.96,0.1872,27.88,82.76,10.92,0.0,1009.64,19.07,34.97
Thoothukudi,8.7642,78.1348,2024-04-22,30.19,11.614,0.4411,15.937,0.3526,32.24,56.83,15.28,2.15,1011.93,23.58,46.38
Thoothukudi,8.7642,78.1348,2024-04-23,36.596,9.893,0.3018,22.599,0.2263,31.19,73.19,12.38,0.0,1013.22,26.87,53.88
Thoothukudi,8.7642,78.1348,2024-04-24,29.38,4.423,0.6191,22.544,0.3981,30.68,85.43,8.15,0.0,1008.87,38.54,62.66
Thoothukudi,8.7642,78.1348,2024-04-25,30.695,9.154,0.4657,32.028,0.4201,32.45,76.89,15.04,0.0,1014.59,23.77,48.93
Thoothukudi,8.7642,78.1348,2024-04-26,21.167,5.566,0.4521,31.255,0.2663,32.54,66.8,12.12,0.0,1012.79,20.67,42.02
Thoothukudi,8.7642,78.1348,2024-04-27,24.764,10.488,0.393,27.425,0.2946,33.34,81.71,9.19,4.83,1012.78,24.78,50.41
Thoothukudi,8.7642,78.1348,2024-04-28,25.04,12.071,0.4562,21.494,0.4501,32.2,68.17,13.59,7.97,1012.48,23.95,42.23
Thoothukudi,8.7642,78.1348,2024-04-29,17.458,8.743,0.3283,25.265,0.3592,31.24,72.04,15.32,0.0,1011.05,14.42,23.58
Thoothukudi,8.7642,78.1348,2024-04-30,21.479,8.326,0.4209,18.016,0.2049,31.7,65.0,7.77,0.0,1011.02,24.78,48.43
Thoothukudi,8.7642,78.1348,2024-05-01,32.051,11.656,0.3989,23.004,0.3961,35.76,75.74,14.09,0.0,1008.66,25.22,43.54
Thoothukudi,8.7642,78.1348,2024-05-02,26.15,10.461,0.2496,17.117,0.3518,28.43,71.47,11.17,0.0,1009.05,28.31,51.68
Thoothukudi,8.7642,78.1348,2024-05-03,29.364,9.625,0.7021,21.153,0.2622,35.59,61.09,12.41,0.0,1009.18,28.79,47.83
Thoothukudi,8.7642,78.1348,2024-05-04,27.272,13.139,0.3159,32.749,0.3298,34.57,69.42,7.79,0.0,1008.95,38.16,59.36
Thoothukudi,8.7642,78.1348,2024-05-05,28.579,8.098,0.3699,35.579,0.2806,30.86,76.88,7.03,1.17,1005.85,30.92,61.36
Thoothukudi,8.7642,78.1348,2024-05-06,15.257,10.31,0.3703,28.118,0.325,31.84,73.94,15.12,0.02,1011.54,14.16,28.16
Thoothukudi,8.7642,78.1348,2024-05-07,30.532,10.379,0.3138,29.122,0.2941,31.07,76.46,9.53,0.0,1008.36,27.82,55.27
Thoothukudi,8.7642,78.1348,2024-05-08,31.934,9.148,0.5592,33.545,0.3092,30.9,71.63,14.18,0.0,1012.29,28.15,49.41
Thoothukudi,8.7642,78.1348,2024-05-09,18.77,9.137,0.4155,24.614,0.1665,32.66,62.03,17.83,0.0,1011.86,8.15,16.49
Thoothukudi,8.7642,78.1348,2024-05-10,26.863,7.485,0.4486,37.45,0.5164,36.51,82.42,9.98,0.0,1008.88,38.5,59.96
Thoothukudi,8.7642,78.1348,2024-05-11,24.084,4.445,0.1928,17.769,0.1384,34.14,65.02,13.02,0.0,1013.77,10.86,17.2
Thoothukudi,8.7642,78.1348,2024-05-12,19.327,5.758,0.2366,21.463,0.2584,29.12,67.5,12.24,0.0,1011.1,15.51,27.23
Thoothukudi,8.7642,78.1348,2024-05-13,24.42,4.881,0.3177,23.818,0.4068,29.9,69.66,16.11,5.59,1011.48,14.62,23.64
Thoothukudi,8.7642,78.1348,2024-05-14,21.61,6.417,0.394,27.379,0.1876,27.82,87.47,8.94,0.0,1012.58,20.53,40.39
Thoothukudi,8.7642,78.1348,2024-05-15,15.486,4.4,0.3374,31.741,0.2219,31.35,77.88,10.36,1.59,1011.82,13.47,22.03
Thoothukudi,8.7642,78.1348,2024-05-16,22.395,10.712,0.3383,33.655,0.3342,30.06,65.08,8.94,0.0,1012.29,27.81,50.45
Thoothukudi,8.7642,78.1348,2024-05-17,18.246,7.074,0.1719,29.207,0.4915,33.16,73.67,12.18,6.23,1012.07,19.85,29.82
Thoothukudi,8.7642,78.1348,2024-05-18,16.986,6.151,0.1692,23.768,0.1618,29.25,63.29,17.74,2.46,1005.07,5.75,11.67
Thoothukudi,8.7642,78.1348,2024-05-19,18.361,5.458,0.334,23.613,0.2062,31.28,67.62,12.4,2.65,1015.02,11.63,23.67
Thoothukudi,8.7642,78.1348,2024-05-20,20.458,11.195,0.3138,26.301,0.1764,32.49,75.94,14.36,0.0,1015.69,15.06,30.77
Thoothukudi,8.7642,78.1348,2024-05-21,18.581,8.785,0.376,18.018,0.2911,34.65,62.64,13.88,0.0,1007.85,14.53,25.17
Thoothukudi,8.7642,78.1348,2024-05-22,22.913,13.433,0.3603,27.199,0.2943,31.96,78.86,13.51,1.05,1011.95,19.26,37.27
Thoothukudi,8.7642,78.1348,2024-05-23,21.371,8.603,0.1913,24.104,0.2198,32.25,50.98,17.75,1.87,1003.52,9.25,16.85
Thoothukudi,8.7642,78.1348,2024-05-24,18.219,4.586,0.3825,19.095,0.2129,28.53,78.22,15.66,0.0,1013.54,9.26,15.42
Thoothukudi,8.7642,78.1348,2024-05-25,18.127,6.054,0.2704,22.946,0.2,28.29,75.3,13.08,0.0,1008.29,10.26,20.72
Thoothukudi,8.7642,78.1348,2024-05-26,24.315,7.78,0.2987,17.404,0.0593,35.15,73.81,11.98,0.0,1014.37,11.28,23.06
Thoothukudi,8.7642,78.1348,2024-05-27,22.474,8.475,0.2422,28.174,0.1841,36.62,74.99,11.27,0.0,1011.24,17.19,29.74
Thoothukudi,8.7642,78.1348,2024-05-28,30.438,12.129,0.3824,35.939,0.3968,33.3,71.16,15.41,0.0,1012.94,22.37,39.69
Thoothukudi,8.7642,78.1348,2024-05-29,11.144,4.91,0.2312,21.623,0.296,35.95,74.52,14.73,0.17,1012.97,9.8,16.51
Thoothukudi,8.7642,78.1348,2024-05-30,19.012,9.237,0.1362,24.694,0.1105,30.73,65.69,16.57,0.0,1014.46,8.74,17.69
Thoothukudi,8.7642,78.1348,2024-05-31,30.672,6.487,0.4009,22.222,0.2416,34.91,64.9,12.41,2.27,1006.02,19.32,37.42
Thoothukudi,8.7642,78.1348,2024-06-01,21.251,9.681,0.2475,27.325,0.2613,32.02,67.12,12.14,0.0,1008.05,19.89,40.62
Thoothukudi,8.7642,78.1348,2024-06-02,22.735,7.119,0.3141,24.24,0.3469,35.4,70.01,12.33,0.0,1010.64,18.56,34.22
Thoothukudi,8.7642,78.1348,2024-06-03,20.514,7.565,0.1493,20.391,0.1367,34.6,66.84,13.2,0.0,1009.77,10.22,20.94
Thoothukudi,8.7642,78.1348,2024-06-04,22.559,8.132,0.2827,36.694,0.1546,29.25,55.09,8.4,0.0,1013.02,19.36,36.4
Thoothukudi,8.7642,78.1348,2024-06-05,21.623,5.977,0.2688,25.544,0.1595,40.06,80.06,12.34,0.0,1007.73,11.46,19.14
Thoothukudi,8.7642,78.1348,2024-06-06,17.01,8.196,0.1925,31.714,0.2558,38.46,56.88,17.17,0.0,1005.89,10.09,17.56
Thoothukudi,8.7642,78.1348,2024-06-07,15.398,4.084,0.3169,29.058,0.243,33.24,83.72,14.17,1.59,1013.42,9.88,15.9
Thoothukudi,8.7642,78.1348,2024-06-08,9.672,2.94,0.2147,25.363,0.2845,37.25,56.84,13.32,0.0,1009.17,8.35,14.91
Thoothukudi,8.7642,78.1348,2024-06-09,25.431,11.231,0.1665,23.088,0.276,34.37,77.17,12.99,0.0,1011.62,18.09,30.51
Thoothukudi,8.7642,78.1348,2024-06-10,27.667,9.432,0.1855,35.066,0.2964,33.34,75.35,12.75,0.0,1015.08,18.45,33.72
Thoothukudi,8.7642,78.1348,2024-06-11,20.167,7.675,0.2869,26.683,0.1621,34.51,62.42,14.04,1.28,1009.52,10.03,15.16
Thoothukudi,8.7642,78.1348,2024-06-12,34.375,8.834,0.2087,26.338,0.3027,34.98,76.19,13.91,0.0,1009.91,20.51,39.76
Thoothukudi,8.7642,78.1348,2024-06-13,24.23,3.054,0.05,26.442,0.2548,34.83,57.71,14.07,0.0,1010.17,10.66,18.55
Thoothukudi,8.7642,78.1348,2024-06-14,18.985,7.721,0.2731,28.809,0.2317,34.89,70.9,15.82,0.0,1009.84,8.79,14.72
Thoothukudi,8.7642,78.1348,2024-06-15,24.273,6.058,0.1777,29.642,0.1482,30.12,67.64,12.43,0.97,1012.04,14.44,25.22
Thoothukudi,8.7642,78.1348,2024-06-16,13.564,3.829,0.2089,26.335,0.1809,35.64,59.12,13.45,0.0,1008.19,7.41,15.27
