city,latitude,longitude,date,NO2,SO2,CO,O3,AOD
Kanchipuram,12.8342,79.7036,2024-05-02,22.766,12.84,0.4006,41.862,0.4321
Kanchipuram,12.8342,79.7036,2024-05-03,23.1,5.181,0.2648,29.697,0.2434
Kanchipuram,12.8342,79.7036,2024-05-04,24.504,4.915,0.2453,17.7,0.1835
Kanchipuram,12.8342,79.7036,2024-05-05,29.652,10.811,0.3448,27.761,0.3551
Kanchipuram,12.8342,79.7036,2024-05-06,18.766,4.464,0.3236,28.762,0.2111
Kanchipuram,12.8342,79.7036,2024-05-07,29.366,10.548,0.2806,31.416,0.1833
Kanchipuram,12.8342,79.7036,2024-05-08,25.981,8.137,0.4288,22.652,0.2918
Kanchipuram,12.8342,79.7036,2024-05-09,17.808,10.566,0.1819,23.723,0.449
Kanchipuram,12.8342,79.7036,2024-05-10,23.547,5.456,0.4728,18.717,0.1124
Kanchipuram,12.8342,79.7036,2024-05-11,21.206,10.361,0.2684,24.32,0.3402
Kanchipuram,12.8342,79.7036,2024-05-12,18.975,8.078,0.2914,21.891,0.1875
Kanchipuram,12.8342,79.7036,2024-05-13,22.793,8.635,0.2583,21.491,0.3179
Kanchipuram,12.8342,79.7036,2024-05-14,21.7,8.298,0.382,20.969,0.2604
Kanchipuram,12.8342,79.7036,2024-05-15,22.674,5.572,0.3373,24.733,0.1911
Kanchipuram,12.8342,79.7036,2024-05-16,18.374,3.998,0.4229,22.267,0.2111
Kanchipuram,12.8342,79.7036,2024-05-17,23.863,7.657,0.2803,23.913,0.2425
Kanchipuram,12.8342,79.7036,2024-05-18,14.305,4.129,0.1537,29.261,0.2426
Kanchipuram,12.8342,79.7036,2024-05-19,29.561,3.802,0.2327,23.301,0.2211
Kanchipuram,12.8342,79.7036,2024-05-20,18.042,9.909,0.2621,26.762,0.1548
Kanchipuram,12.8342,79.7036,2024-05-21,20.884,5.569,0.3587,20.455,0.1512
Kanchipuram,12.8342,79.7036,2024-05-22,19.567,4.096,0.3032,18.423,0.2088
Kanchipuram,12.8342,79.7036,2024-05-23,18.104,6.85,0.345,17.271,0.1575
Kanchipuram,12.8342,79.7036,2024-05-24,17.862,7.103,0.3313,29.888,0.2054
Kanchipuram,12.8342,79.7036,2024-05-25,28.859,12.245,0.3801,41.242,0.2521
Kanchipuram,12.8342,79.7036,2024-05-26,20.804,7.687,0.1789,22.528,0.381
Kanchipuram,12.8342,79.7036,2024-05-27,10.296,3.708,0.2854,21.402,0.1685
Kanchipuram,12.8342,79.7036,2024-05-28,24.921,10.31,0.3676,29.206,0.3685
Kanchipuram,12.8342,79.7036,2024-05-29,8.88,7.359,0.1576,21.272,0.2721
Kanchipuram,12.8342,79.7036,2024-05-30,16.778,7.872,0.4212,29.396,0.418
Kanchipuram,12.8342,79.7036,2024-05-31,12.4,5.839,0.1134,11.028,0.1976
Kanchipuram,12.8342,79.7036,2024-06-01,18.694,10.761,0.3,28.29,0.2973
Kanchipuram,12.8342,79.7036,2024-06-02,20.406,8.931,0.3275,52.423,0.3391
Kanchipuram,12.8342,79.7036,2024-06-03,15.02,5.147,0.3392,32.203,0.34
Kanchipuram,12.8342,79.7036,2024-06-04,20.433,9.212,0.2869,18.499,0.1795
Kanchipuram,12.8342,79.7036,2024-06-05,14.436,10.075,0.2605,31.787,0.1794
Kanchipuram,12.8342,79.7036,2024-06-06,15.327,7.807,0.2001,20.574,0.2551
Kanchipuram,12.8342,79.7036,2024-06-07,24.365,11.05,0.4728,31.5,0.2106
Kanchipuram,12.8342,79.7036,2024-06-08,9.436,7.649,0.2668,16.867,0.0845
Kanchipuram,12.8342,79.7036,2024-06-09,18.3,3.271,0.2084,19.555,0.231
Kanchipuram,12.8342,79.7036,2024-06-10,24.875,11.616,0.2869,35.176,0.3624
Kanchipuram,12.8342,79.7036,2024-06-11,14.501,4.914,0.1428,30.696,0.0642
Kanchipuram,12.8342,79.7036,2024-06-12,16.518,3.005,0.2614,22.882,0.239
Kanchipuram,12.8342,79.7036,2024-06-13,14.877,6.899,0.2541,36.152,0.1696
Kanchipuram,12.8342,79.7036,2024-06-14,11.913,3.994,0.2881,25.884,0.2085
Kanchipuram,12.8342,79.7036,2024-06-15,19.066,9.58,0.1989,23.51,0.1485
Kanchipuram,12.8342,79.7036,2024-06-16,13.135,8.929,0.1922,24.482,0.2127
Kanchipuram,12.8342,79.7036,2024-06-17,16.286,6.137,0.1697,37.482,0.3287
Kanchipuram,12.8342,79.7036,2024-06-18,23.967,6.384,0.4432,26.604,0.0993
Kanchipuram,12.8342,79.7036,2024-06-19,19.658,10.238,0.3744,24.487,0.2555
Kanchipuram,12.8342,79.7036,2024-06-20,21.404,4.715,0.2714,25.584,0.1701
Kanchipuram,12.8342,79.7036,2024-06-21,6.933,6.249,0.4189,34.224,0.1239
Kanchipuram,12.8342,79.7036,2024-06-22,25.764,5.551,0.2178,34.491,0.2958
Kanchipuram,12.8342,79.7036,2024-06-23,17.334,8.595,0.4319,27.431,0.3776
Kanchipuram,12.8342,79.7036,2024-06-24,19.473,5.298,0.2412,30.515,0.2585
Kanchipuram,12.8342,79.7036,2024-06-25,16.084,2.844,0.2024,17.26,0.1205
Kanchipuram,12.8342,79.7036,2024-06-26,25.326,5.387,0.434,21.681,0.1292
Kanchipuram,12.8342,79.7036,2024-06-27,13.349,6.301,0.1915,18.518,0.0831
Kanchipuram,12.8342,79.7036,2024-06-28,18.581,6.572,0.1526,37.017,0.148
Kanchipuram,12.8342,79.7036,2024-06-29,22.787,11.036,0.1309,34.554,0.0201
Kanchipuram,12.8342,79.7036,2024-06-30,24.207,10.092,0.2873,43.515,0.3482
Kanchipuram,12.8342,79.7036,2024-07-01,16.178,5.361,0.3091,18.823,0.1957
Kanchipuram,12.8342,79.7036,2024-07-02,14.735,7.885,0.2576,19.025,0.133
Kanchipuram,12.8342,79.7036,2024-07-03,22.36,3.733,0.2356,32.675,0.3257
Kanchipuram,12.8342,79.7036,2024-07-04,5.291,4.627,0.2685,25.859,0.0898
Kanchipuram,12.8342,79.7036,2024-07-05,14.5,5.893,0.2044,23.955,0.1109
Kanchipuram,12.8342,79.7036,2024-07-06,5.514,4.595,0.1307,19.934,0.0983
Kanchipuram,12.8342,79.7036,2024-07-07,25.075,8.781,0.1632,27.336,0.2018
Kanchipuram,12.8342,79.7036,2024-07-08,15.201,8.33,0.1896,24.823,0.2305
Kanchipuram,12.8342,79.7036,2024-07-09,18.159,9.22,0.2063,48.594,0.0917
Kanchipuram,12.8342,79.7036,2024-07-10,16.928,5.848,0.2171,29.45,0.2805
Kanchipuram,12.8342,79.7036,2024-07-11,33.98,5.88,0.2606,33.365,0.1985
Kanchipuram,12.8342,79.7036,2024-07-12,22.6,6.427,0.3204,35.422,0.2627
Kanchipuram,12.8342,79.7036,2024-07-13,12.393,3.866,0.3481,24.119,0.1426
Kanchipuram,12.8342,79.7036,2024-07-14,8.544,4.454,0.2894,27.091,0.1248
Kanchipuram,12.8342,79.7036,2024-07-15,16.324,5.42,0.1656,32.038,0.2923
Kanchipuram,12.8342,79.7036,2024-07-16,20.609,6.3,0.2045,32.327,0.1161
Kanchipuram,12.8342,79.7036,2024-07-17,5.465,5.41,0.2746,18.718,0.2804
Kanchipuram,12.8342,79.7036,2024-07-18,21.047,6.488,0.1336,28.614,0.2677
Kanchipuram,12.8342,79.7036,2024-07-19,20.999,4.942,0.2384,25.057,0.1303
Kanchipuram,12.8342,79.7036,2024-07-20,12.403,10.144,0.3109,22.959,0.1954
Kanchipuram,12.8342,79.7036,2024-07-21,19.8,1.569,0.3571,26.464,0.1657
Kanchipuram,12.8342,79.7036,2024-07-22,17.306,4.556,0.0924,24.702,0.1431
Kanchipuram,12.8342,79.7036,2024-07-23,19.736,7.291,0.3482,29.664,0.1283
Kanchipuram,12.8342,79.7036,2024-07-24,16.519,6.126,0.2877,34.61,0.2862
Kanchipuram,12.8342,79.7036,2024-07-25,18.768,4.518,0.2621,31.008,0.1152
Kanchipuram,12.8342,79.7036,2024-07-26,17.56,4.413,0.2319,16.797,0.1678
Kanchipuram,12.8342,79.7036,2024-07-27,12.896,4.318,0.2136,29.073,0.2541
Kanchipuram,12.8342,79.7036,2024-07-28,21.796,4.081,0.1419,25.106,0.1839
Kanchipuram,12.8342,79.7036,2024-07-29,21.751,7.555,0.341,29.975,0.0822
Kanchipuram,12.8342,79.7036,2024-07-30,14.931,4.524,0.1555,25.744,0.3195
Kanchipuram,12.8342,79.7036,2024-07-31,19.15,9.364,0.4169,28.331,0.3333
Kanchipuram,12.8342,79.7036,2024-08-01,18.641,9.104,0.192,26.629,0.2555
Kanchipuram,12.8342,79.7036,2024-08-02,19.703,3.46,0.2088,22.895,0.0816
Kanchipuram,12.8342,79.7036,2024-08-03,17.535,6.085,0.0936,25.852,0.142
Kanchipuram,12.8342,79.7036,2024-08-04,16.094,6.476,0.4006,33.137,0.02
Kanchipuram,12.8342,79.7036,2024-08-05,16.081,5.221,0.1426,34.004,0.1553
Kanchipuram,12.8342,79.7036,2024-08-06,13.032,9.221,0.2292,29.563,0.1516
Kanchipuram,12.8342,79.7036,2024-08-07,21.163,8.529,0.4582,19.205,0.2197
Kanchipuram,12.8342,79.7036,2024-08-08,8.419,4.147,0.2475,25.708,0.2915
Kanchipuram,12.8342,79.7036,2024-08-09,17.766,7.241,0.3035,25.342,0.3097
Kanchipuram,12.8342,79.7036,2024-08-10,16.99,6.582,0.1502,27.451,0.1777
Kanchipuram,12.8342,79.7036,2024-08-11,11.588,6.82,0.2157,20.022,0.1172
Kanchipuram,12.8342,79.7036,2024-08-12,20.083,5.4,0.1856,40.952,0.2316
Kanchipuram,12.8342,79.7036,2024-08-13,15.375,4.871,0.1918,22.831,0.154
Kanchipuram,12.8342,79.7036,2024-08-14,18.674,5.275,0.1753,24.689,0.1627
Kanchipuram,12.8342,79.7036,2024-08-15,20.439,9.95,0.2871,35.686,0.2474
Kanchipuram,12.8342,79.7036,2024-08-16,17.093,1.498,0.3098,27.886,0.3136
Kanchipuram,12.8342,79.7036,2024-08-17,18.875,3.254,0.4008,30.9,0.1588
Kanchipuram,12.8342,79.7036,2024-08-18,22.405,7.177,0.1891,24.307,0.2854
Kanchipuram,12.8342,79.7036,2024-08-19,7.685,2.852,0.407,32.187,0.0871
Kanchipuram,12.8342,79.7036,2024-08-20,11.263,8.022,0.2984,21.995,0.1949
Kanchipuram,12.8342,79.7036,2024-08-21,27.037,11.216,0.4413,27.816,0.3321
Kanchipuram,12.8342,79.7036,2024-08-22,17.35,4.623,0.3511,35.248,0.3347
Kanchipuram,12.8342,79.7036,2024-08-23,20.704,12.302,0.4598,28.713,0.2226
Kanchipuram,12.8342,79.7036,2024-08-24,12.275,2.864,0.3075,14.834,0.1486
Kanchipuram,12.8342,79.7036,2024-08-25,17.046,2.948,0.387,28.187,0.1761
Kanchipuram,12.8342,79.7036,2024-08-26,15.152,9.351,0.3105,38.443,0.2215
Kanchipuram,12.8342,79.7036,2024-08-27,20.73,8.713,0.1991,24.803,0.279
Nagercoil,8.178,77.4346,2024-01-01,23.936,6.441,0.3096,36.617,0.3135
Nagercoil,8.178,77.4346,2024-01-02,19.973,4.25,0.476,39.065,0.3307
Nagercoil,8.178,77.4346,2024-01-03,32.544,10.764,0.458,33.196,0.2095
Nagercoil,8.178,77.4346,2024-01-04,28.187,9.358,0.4462,44.198,0.2391
Nagercoil,8.178,77.4346,2024-01-05,28.125,5.409,0.4144,53.788,0.4432
Nagercoil,8.178,77.4346,2024-01-06,24.781,8.883,0.4009,31.435,0.2018
Nagercoil,8.178,77.4346,2024-01-07,21.436,6.086,0.3908,38.763,0.308
Nagercoil,8.178,77.4346,2024-01-08,36.974,14.089,0.6374,45.551,0.5884
Nagercoil,8.178,77.4346,2024-01-09,18.193,5.967,0.311,41.758,0.2286
Nagercoil,8.178,77.4346,2024-01-10,27.779,8.648,0.2834,29.665,0.2036
Nagercoil,8.178,77.4346,2024-01-11,20.908,5.379,0.4061,28.408,0.1807
Nagercoil,8.178,77.4346,2024-01-12,23.305,7.022,0.2686,33.768,0.3666
Nagercoil,8.178,77.4346,2024-01-13,30.652,8.905,0.4774,33.017,0.3813
Nagercoil,8.178,77.4346,2024-01-14,26.376,9.169,0.4462,50.274,0.2237
Nagercoil,8.178,77.4346,2024-01-15,39.565,11.939,0.518,50.35,0.338
Nagercoil,8.178,77.4346,2024-01-16,17.274,6.149,0.2845,42.731,0.2431
Nagercoil,8.178,77.4346,2024-01-17,24.004,6.697,0.2997,29.456,0.1791
Nagercoil,8.178,77.4346,2024-01-18,26.626,9.322,0.2405,42.877,0.2293
Nagercoil,8.178,77.4346,2024-01-19,19.116,6.557,0.1741,32.39,0.2798
Nagercoil,8.178,77.4346,2024-01-20,20.693,7.566,0.2124,34.06,0.1302
Nagercoil,8.178,77.4346,2024-01-21,37.696,12.467,0.3946,49.289,0.2071
Nagercoil,8.178,77.4346,2024-01-22,40.001,7.713,0.4533,39.109,0.3874
Nagercoil,8.178,77.4346,2024-01-23,18.767,9.393,0.5162,58.332,0.219
Nagercoil,8.178,77.4346,2024-01-24,18.307,7.485,0.3567,39.274,0.2338
Nagercoil,8.178,77.4346,2024-01-25,19.486,11.007,0.2811,34.637,0.1412
Nagercoil,8.178,77.4346,2024-01-26,15.975,8.581,0.4411,32.278,0.1345
Nagercoil,8.178,77.4346,2024-01-27,21.809,11.161,0.4266,33.012,0.3469
Nagercoil,8.178,77.4346,2024-01-28,31.006,7.953,0.4781,40.107,0.3065
Nagercoil,8.178,77.4346,2024-01-29,26.312,7.51,0.3912,33.035,0.1985
Nagercoil,8.178,77.4346,2024-01-30,24.481,12.763,0.5133,48.379,0.4033
Nagercoil,8.178,77.4346,2024-01-31,30.134,9.673,0.2616,28.768,0.3011
Nagercoil,8.178,77.4346,2024-02-01,26.479,8.823,0.4432,38.161,0.2406
Nagercoil,8.178,77.4346,2024-02-02,29.816,8.025,0.4121,37.356,0.3088
Nagercoil,8.178,77.4346,2024-02-03,23.309,6.492,0.4523,32.037,0.2654
Nagercoil,8.178,77.4346,2024-02-04,37.364,9.001,0.3779,41.866,0.3413
Nagercoil,8.178,77.4346,2024-02-05,23.291,7.491,0.4391,31.459,0.1394
Nagercoil,8.178,77.4346,2024-02-06,18.629,9.309,0.3112,36.179,0.3054
Nagercoil,8.178,77.4346,2024-02-07,28.056,9.851,0.4489,42.066,0.259
Nagercoil,8.178,77.4346,2024-02-08,32.81,8.002,0.4771,56.211,0.2795
Nagercoil,8.178,77.4346,2024-02-09,21.699,8.03,0.4966,40.32,0.3712
Nagercoil,8.178,77.4346,2024-02-10,37.671,7.675,0.3116,42.516,0.3287
Nagercoil,8.178,77.4346,2024-02-11,13.891,5.775,0.3381,31.803,0.1083
Nagercoil,8.178,77.4346,2024-02-12,34.701,10.277,0.5394,45.851,0.2421
Nagercoil,8.178,77.4346,2024-02-13,30.906,6.863,0.2914,37.596,0.273
Nagercoil,8.178,77.4346,2024-02-14,44.59,11.179,0.405,49.696,0.3048
Nagercoil,8.178,77.4346,2024-02-15,15.833,7.64,0.236,21.561,0.183
Nagercoil,8.178,77.4346,2024-02-16,21.403,6.083,0.2333,32.294,0.3055
Nagercoil,8.178,77.4346,2024-02-17,24.058,5.177,0.343,43.485,0.3528
Nagercoil,8.178,77.4346,2024-02-18,21.919,7.472,0.1758,45.975,0.2416
Nagercoil,8.178,77.4346,2024-02-19,19.619,4.518,0.2822,21.301,0.2688
Nagercoil,8.178,77.4346,2024-02-20,26.107,10.083,0.3603,44.724,0.1891
Nagercoil,8.178,77.4346,2024-02-21,29.388,7.384,0.3354,30.498,0.1794
Nagercoil,8.178,77.4346,2024-02-22,20.601,3.556,0.2382,24.821,0.1592
Nagercoil,8.178,77.4346,2024-02-23,21.353,7.526,0.4216,43.598,0.0853
Nagercoil,8.178,77.4346,2024-02-24,15.316,7.669,0.2808,37.825,0.2569
Nagercoil,8.178,77.4346,2024-02-25,30.594,10.817,0.3134,47.122,0.3452
Nagercoil,8.178,77.4346,2024-02-26,16.344,10.331,0.284,34.644,0.3973
Nagercoil,8.178,77.4346,2024-02-27,23.817,5.103,0.3925,33.045,0.3336
Nagercoil,8.178,77.4346,2024-02-28,17.423,7.211,0.2006,32.712,0.1239
Nagercoil,8.178,77.4346,2024-02-29,15.999,8.401,0.2792,32.44,0.2502
Nagercoil,8.178,77.4346,2024-03-01,21.789,6.974,0.4697,34.813,0.3058
Nagercoil,8.178,77.4346,2024-03-02,12.681,10.285,0.2438,38.153,0.1657
Nagercoil,8.178,77.4346,2024-03-03,28.868,11.371,0.4012,53.83,0.1396
Nagercoil,8.178,77.4346,2024-03-04,35.107,7.998,0.1447,41.872,0.2963
Nagercoil,8.178,77.4346,2024-03-05,26.583,10.815,0.4803,45.595,0.4683
Nagercoil,8.178,77.4346,2024-03-06,30.277,7.142,0.2504,43.172,0.2385
Nagercoil,8.178,77.4346,2024-03-07,26.167,8.136,0.3593,34.266,0.2746
Nagercoil,8.178,77.4346,2024-03-08,19.944,7.196,0.2824,28.202,0.2702
Nagercoil,8.178,77.4346,2024-03-09,20.144,5.365,0.4008,49.194,0.1324
Nagercoil,8.178,77.4346,2024-03-10,21.031,8.721,0.3858,41.128,0.0994
Nagercoil,8.178,77.4346,2024-03-11,26.829,8.796,0.2107,32.759,0.2252
Nagercoil,8.178,77.4346,2024-03-12,26.611,8.031,0.1693,33.209,0.1695
Nagercoil,8.178,77.4346,2024-03-13,19.841,9.802,0.1693,43.455,0.1751
Nagercoil,8.178,77.4346,2024-03-14,15.346,5.418,0.1616,25.577,0.282
Nagercoil,8.178,77.4346,2024-03-15,20.631,7.943,0.2858,34.885,0.1264
Nagercoil,8.178,77.4346,2024-03-16,26.687,9.948,0.2551,35.604,0.2282
Nagercoil,8.178,77.4346,2024-03-17,26.941,8.45,0.4232,43.339,0.2906
Nagercoil,8.178,77.4346,2024-03-18,23.541,11.346,0.2498,35.406,0.2585
Nagercoil,8.178,77.4346,2024-03-19,24.541,6.076,0.1822,39.004,0.2493
Nagercoil,8.178,77.4346,2024-03-20,16.482,5.179,0.2813,35.721,0.128
Nagercoil,8.178,77.4346,2024-03-21,27.576,0.5,0.4337,42.873,0.2894
Nagercoil,8.178,77.4346,2024-03-22,29.011,7.225,0.3898,31.033,0.2601
Nagercoil,8.178,77.4346,2024-03-23,11.951,3.189,0.2435,33.141,0.3168
Nagercoil,8.178,77.4346,2024-03-24,25.97,4.877,0.2494,42.684,0.255
Nagercoil,8.178,77.4346,2024-03-25,21.338,8.6,0.3288,37.381,0.2407
Nagercoil,8.178,77.4346,2024-03-26,28.057,6.03,0.3554,49.708,0.4027
Nagercoil,8.178,77.4346,2024-03-27,24.939,8.593,0.376,41.699,0.2587
Nagercoil,8.178,77.4346,2024-03-28,27.049,10.512,0.3736,41.539,0.2572
Nagercoil,8.178,77.4346,2024-03-29,16.416,3.503,0.2314,31.51,0.1831
Nagercoil,8.178,77.4346,2024-03-30,21.579,6.869,0.4,38.264,0.1745
Nagercoil,8.178,77.4346,2024-03-31,10.261,7.179,0.305,45.14,0.2835
Nagercoil,8.178,77.4346,2024-04-01,27.983,5.733,0.2925,34.209,0.1691
Nagercoil,8.178,77.4346,2024-04-02,18.193,6.073,0.1956,53.217,0.122
Nagercoil,8.178,77.4346,2024-04-03,20.511,6.411,0.2374,46.712,0.1923
Nagercoil,8.178,77.4346,2024-04-04,28.7,7.784,0.3573,42.991,0.1679
Nagercoil,8.178,77.4346,2024-04-05,23.272,8.302,0.3881,41.331,0.2033
Nagercoil,8.178,77.4346,2024-04-06,18.24,3.76,0.2459,44.882,0.2516
Nagercoil,8.178,77.4346,2024-04-07,17.845,7.273,0.2257,38.24,0.2825
Nagercoil,8.178,77.4346,2024-04-08,12.46,5.076,0.3963,34.183,0.2134
Nagercoil,8.178,77.4346,2024-04-09,15.016,8.861,0.2787,53.707,0.2315
Nagercoil,8.178,77.4346,2024-04-10,11.956,4.523,0.2389,33.598,0.222
Nagercoil,8.178,77.4346,2024-04-11,24.368,3.849,0.2634,31.128,0.1584
Nagercoil,8.178,77.4346,2024-04-12,21.491,8.523,0.1805,47.729,0.1207
Nagercoil,8.178,77.4346,2024-04-13,11.451,2.977,0.1469,26.188,0.2452
Nagercoil,8.178,77.4346,2024-04-14,,,0.3049,39.798,0.0964
Nagercoil,8.178,77.4346,2024-04-15,17.04,7.011,0.2912,36.707,0.1183
Nagercoil,8.178,77.4346,2024-04-16,15.016,7.334,0.2818,35.676,0.1184
Nagercoil,8.178,77.4346,2024-04-17,21.229,4.539,0.1974,37.352,0.3363
Nagercoil,8.178,77.4346,2024-04-18,16.279,7.614,0.2735,48.335,0.2084
Nagercoil,8.178,77.4346,2024-04-19,6.669,3.418,0.2837,20.532,0.1153
Nagercoil,8.178,77.4346,2024-04-20,14.437,7.337,0.2293,29.982,0.1641
Nagercoil,8.178,77.4346,2024-04-21,23.827,6.192,0.4643,33.082,0.1315
Nagercoil,8.178,77.4346,2024-04-22,11.369,8.388,0.2571,42.442,0.2175
Nagercoil,8.178,77.4346,2024-04-23,19.421,4.59,0.2706,32.223,0.1717
Nagercoil,8.178,77.4346,2024-04-24,15.735,8.178,0.1719,32.868,0.178
Nagercoil,8.178,77.4346,2024-04-25,24.021,10.611,0.394,44.661,0.2644
Nagercoil,8.178,77.4346,2024-04-26,17.447,2.583,0.2299,33.474,0.1953
Nagercoil,8.178,77.4346,2024-04-27,26.103,3.918,0.3614,34.732,0.2327
Nagercoil,8.178,77.4346,2024-04-28,18.11,5.334,0.3293,54.592,0.1766
Nagercoil,8.178,77.4346,2024-04-29,16.292,3.482,0.1679,40.242,0.1887
Nagercoil,8.178,77.4346,2024-04-30,12.978,3.478,0.1198,34.427,0.1161
Nagercoil,8.178,77.4346,2024-05-01,10.441,5.954,0.2647,27.81,0.1503
Nagercoil,8.178,77.4346,2024-05-02,19.421,5.359,0.2783,42.031,0.0746
Nagercoil,8.178,77.4346,2024-05-03,12.305,4.779,0.3499,37.23,0.208
Nagercoil,8.178,77.4346,2024-05-04,16.605,4.795,0.1181,37.218,0.0317
Nagercoil,8.178,77.4346,2024-05-05,17.597,10.586,0.3291,43.984,0.2418
Nagercoil,8.178,77.4346,2024-05-06,12.887,5.575,0.097,25.713,0.0962
Nagercoil,8.178,77.4346,2024-05-07,21.252,8.926,0.3017,36.173,0.2035
Nagercoil,8.178,77.4346,2024-05-08,13.868,2.612,0.2119,24.221,0.1585
Nagercoil,8.178,77.4346,2024-05-09,14.643,3.653,0.1643,43.731,0.1768
Nagercoil,8.178,77.4346,2024-05-10,17.266,4.403,0.3173,51.811,0.1882
Nagercoil,8.178,77.4346,2024-05-11,20.945,8.148,0.3064,47.427,0.1937
Nagercoil,8.178,77.4346,2024-05-12,16.377,6.785,0.2705,44.569,0.175
Nagercoil,8.178,77.4346,2024-05-13,14.668,0.5,0.3042,33.268,0.2513
Nagercoil,8.178,77.4346,2024-05-14,16.157,6.719,0.0636,34.726,0.2276
Nagercoil,8.178,77.4346,2024-05-15,21.445,3.738,0.3041,39.87,0.2893
Nagercoil,8.178,77.4346,2024-05-16,17.641,5.934,0.2959,39.513,0.1279
Nagercoil,8.178,77.4346,2024-05-17,19.847,0.918,0.2275,39.394,0.0905
Nagercoil,8.178,77.4346,2024-05-18,12.525,6.262,0.2586,35.325,0.3448
Nagercoil,8.178,77.4346,2024-05-19,14.944,2.857,0.0868,36.292,0.1878
Nagercoil,8.178,77.4346,2024-05-20,21.212,4.251,0.1711,45.516,0.2218
Nagercoil,8.178,77.4346,2024-05-21,19.089,3.051,0.1749,29.279,0.1626
Nagercoil,8.178,77.4346,2024-05-22,9.016,2.891,0.1723,28.269,0.0849
Nagercoil,8.178,77.4346,2024-05-23,22.402,7.459,0.1759,35.625,0.1409
Nagercoil,8.178,77.4346,2024-05-24,19.331,7.194,0.2358,30.831,0.2446
Nagercoil,8.178,77.4346,2024-05-25,19.286,5.504,0.2334,33.193,0.1219
Nagercoil,8.178,77.4346,2024-05-26,16.94,3.124,0.2129,37.099,0.1644
Nagercoil,8.178,77.4346,2024-05-27,2.414,0.5,0.2603,52.916,0.085
Nagercoil,8.178,77.4346,2024-05-28,10.735,3.702,0.1445,26.521,0.1577
Nagercoil,8.178,77.4346,2024-05-29,5.238,3.907,0.2471,40.729,0.2629
Nagercoil,8.178,77.4346,2024-05-30,9.402,4.232,0.2779,36.447,0.1536
Nagercoil,8.178,77.4346,2024-05-31,20.836,4.574,0.1913,39.905,0.1064
Nagercoil,8.178,77.4346,2024-06-01,14.468,4.016,0.093,48.076,0.1849
Nagercoil,8.178,77.4346,2024-06-02,15.677,5.022,0.2801,46.876,0.1634
Nagercoil,8.178,77.4346,2024-06-03,8.545,3.686,0.1586,42.178,0.2686
Nagercoil,8.178,77.4346,2024-06-04,13.773,4.115,0.1608,31.494,0.1084
Nagercoil,8.178,77.4346,2024-06-05,15.164,4.954,0.2112,39.993,0.1468
Nagercoil,8.178,77.4346,2024-06-06,3.441,4.988,0.1468,31.907,0.2233
Nagercoil,8.178,77.4346,2024-06-07,17.88,7.294,0.2773,42.345,0.1792
Nagercoil,8.178,77.4346,2024-06-08,18.623,5.144,0.205,35.74,0.2584
Nagercoil,8.178,77.4346,2024-06-09,18.42,6.956,0.3443,49.342,0.1628
Nagercoil,8.178,77.4346,2024-06-10,13.424,3.804,0.2747,36.628,0.1575
Nagercoil,8.178,77.4346,2024-06-11,11.596,3.5,0.3572,33.999,0.2151
Nagercoil,8.178,77.4346,2024-06-12,16.817,1.827,0.1931,41.184,0.1676
Nagercoil,8.178,77.4346,2024-06-13,8.691,10.138,0.155,46.261,0.3143
Nagercoil,8.178,77.4346,2024-06-14,13.516,4.759,0.1948,46.861,0.2335
Nagercoil,8.178,77.4346,2024-06-15,19.158,5.112,0.0721,42.579,0.0494
Nagercoil,8.178,77.4346,2024-06-16,16.629,3.262,0.2754,29.548,0.02
Nagercoil,8.178,77.4346,2024-06-17,16.738,2.384,0.1949,38.646,0.1571
Nagercoil,8.178,77.4346,2024-06-18,19.706,6.997,0.0756,35.945,0.245
Nagercoil,8.178,77.4346,2024-06-19,9.678,2.466,0.1436,30.37,0.1116
Nagercoil,8.178,77.4346,2024-06-20,25.006,5.937,0.0539,49.23,0.2246
Nagercoil,8.178,77.4346,2024-06-21,13.259,4.054,0.05,38.391,0.2042
Nagercoil,8.178,77.4346,2024-06-22,8.651,6.479,0.2471,37.185,0.2304
Nagercoil,8.178,77.4346,2024-06-23,12.614,4.435,0.2203,39.395,0.1706
Nagercoil,8.178,77.4346,2024-06-24,19.641,2.178,0.1669,34.531,0.0542
Nagercoil,8.178,77.4346,2024-06-25,6.698,2.49,0.3172,35.015,0.0772
Nagercoil,8.178,77.4346,2024-06-26,5.485,5.421,0.1046,36.77,0.1857
Nagercoil,8.178,77.4346,2024-06-27,12.761,4.775,0.1824,34.613,0.1005
Nagercoil,8.178,77.4346,2024-06-28,13.97,2.982,0.1532,35.356,0.1491
Nagercoil,8.178,77.4346,2024-06-29,15.273,7.461,0.2486,27.638,0.0549
Nagercoil,8.178,77.4346,2024-06-30,16.938,7.458,0.294,60.788,0.2511
Nagercoil,8.178,77.4346,2024-07-01,,,0.1125,43.841,0.115
Nagercoil,8.178,77.4346,2024-07-02,9.956,2.097,0.1972,41.315,0.1575
Nagercoil,8.178,77.4346,2024-07-03,14.74,6.791,0.3194,30.464,0.1305
Nagercoil,8.178,77.4346,2024-07-04,10.022,1.92,0.3412,43.623,0.1686
Nagercoil,8.178,77.4346,2024-07-05,6.351,4.614,0.2885,28.338,0.0771
Nagercoil,8.178,77.4346,2024-07-06,5.038,2.1,0.1554,38.514,0.1055
